ID,pollutant,tissue,concentration,status,outlier,prediction,residual,model_anomaly,final_anomaly_flag
65_09_muscle,Metal_D,muscle,246.9,Detected,no,5.150689008825391,75.34966192566696,False,False
65_09_liver,Metal_D,liver,1720.77,Detected,no,5.150689008825391,1549.219661925667,True,True
65_09_inksac,Metal_D,inksac,155.74,Detected,no,5.150689008825391,-15.810338074333032,False,False
65_09_stomach,Metal_D,stomach,21.5,Detected,no,5.150689008825391,-150.05033807433304,False,False
65_02_muscle,Metal_D,muscle,389.24,Detected,no,5.150689008825391,217.68966192566697,False,False
65_12_muscle,Metal_D,muscle,251.73,Detected,no,5.150689008825391,80.17966192566695,False,False
65_02_liver,Metal_D,liver,712.7,Detected,no,5.150689008825391,541.149661925667,False,False
65_12_liver,Metal_D,liver,1460.63,Detected,no,5.150689008825391,1289.079661925667,True,True
65_02_inksac,Metal_D,inksac,191.8,Detected,no,5.150689008825391,20.24966192566697,False,False
65_12_inksac,Metal_D,inksac,88.76,Detected,no,5.150689008825391,-82.79033807433304,False,False
65_02_stomach,Metal_D,stomach,142.98,Detected,no,5.150689008825391,-28.57033807433305,False,False
65_12_stomach,Metal_D,stomach,111.88,Detected,no,5.150689008825391,-59.670338074333046,False,False
60_11_muscle,Metal_D,muscle,25.1,BLOD,no,5.180893870154492,-151.741707360858,False,False
60_11_liver,Metal_D,liver,1263.95,Detected,no,5.180893870154492,1087.108292639142,False,False
60_11_inksac,Metal_D,inksac,104.7,Detected,no,5.180893870154492,-72.14170736085798,False,False
60_11_stomach,Metal_D,stomach,63.19,Detected,no,5.180893870154492,-113.65170736085798,False,False
60_14_muscle,Metal_D,muscle,356.51,Detected,no,5.180893870154492,179.668292639142,False,False
60_14_liver,Metal_D,liver,2215.37,Detected,no,5.180893870154492,2038.528292639142,True,True
60_14_inksac,Metal_D,inksac,140.79,Detected,no,5.180893870154492,-36.05170736085799,False,False
60_14_stomach,Metal_D,stomach,144.81,Detected,no,5.180893870154492,-32.03170736085798,False,False
60_05_muscle,Metal_D,muscle,21.25,Detected,no,5.180893870154492,-155.59170736085798,False,False
60_05_liver,Metal_D,liver,733.37,Detected,no,5.180893870154492,556.528292639142,False,False
60_05_inksac,Metal_D,inksac,204.88,Detected,no,5.180893870154492,28.038292639142014,False,False
60_05_stomach,Metal_D,stomach,136.33,Detected,no,5.180893870154492,-40.51170736085797,False,False
65_11_muscle,Metal_D,muscle,95.39,Detected,no,5.150689008825391,-76.16033807433304,False,False
65_11_liver,Metal_D,liver,848.15,Detected,no,5.150689008825391,676.599661925667,False,False
65_11_inksac,Metal_D,inksac,204.26,Detected,no,5.150689008825391,32.70966192566695,False,False
65_11_stomach,Metal_D,stomach,113.07,Detected,no,5.150689008825391,-58.48033807433305,False,False
60_13_muscle,Metal_D,muscle,27.78,Detected,no,5.180893870154492,-149.06170736085798,False,False
65_10_muscle,Metal_D,muscle,26.49,BLOD,no,5.150689008825391,-145.06033807433303,False,False
60_13_liver,Metal_D,liver,1940.61,Detected,no,5.180893870154492,1763.768292639142,True,True
65_10_liver,Metal_D,liver,940.2,Detected,no,5.150689008825391,768.649661925667,False,False
60_13_inksac,Metal_D,inksac,131.7,Detected,no,5.180893870154492,-45.14170736085799,False,False
65_10_inksac,Metal_D,inksac,58.81,Detected,no,5.150689008825391,-112.74033807433304,False,False
60_13_stomach,Metal_D,stomach,73.06,Detected,no,5.180893870154492,-103.78170736085798,False,False
65_10_stomach,Metal_D,stomach,119.23,Detected,no,5.150689008825391,-52.32033807433304,False,False
60_07_muscle,Metal_D,muscle,93.56,Detected,no,5.180893870154492,-83.28170736085798,False,False
60_07_liver,Metal_D,liver,802.64,Detected,no,5.180893870154492,625.798292639142,False,False
60_07_stomach,Metal_D,stomach,98.48,Detected,no,5.180893870154492,-78.36170736085798,False,False
65_14_muscle,Metal_D,muscle,268.35,Detected,no,5.150689008825391,96.79966192566698,False,False
65_14_liver,Metal_D,liver,746.58,Detected,no,5.150689008825391,575.029661925667,False,False
65_14_stomach,Metal_D,stomach,113.1,Detected,no,5.150689008825391,-58.45033807433305,False,False
28_04_muscle,Metal_D,muscle,30.38,Detected,no,4.569370280450501,-65.10333319763892,False,False
28_04_liver,Metal_D,liver,327.55,Detected,no,4.569370280450501,232.0666668023611,False,False
28_04_stomach,Metal_D,stomach,152.71,Detected,no,4.569370280450501,57.226666802361095,False,False
60_02_muscle,Metal_D,muscle,26.7,BLOD,no,5.180893870154492,-150.141707360858,False,False
60_02_liver,Metal_D,liver,1077.91,Detected,no,5.180893870154492,901.0682926391421,False,False
60_02_inksac,Metal_D,inksac,165.22,Detected,no,5.180893870154492,-11.621707360857982,False,False
60_02_stomach,Metal_D,stomach,107.97,Detected,no,5.180893870154492,-68.87170736085798,False,False
60_03_muscle,Metal_D,muscle,313.27,Detected,no,5.180893870154492,136.428292639142,False,False
60_04_muscle,Metal_D,muscle,317.61,Detected,no,5.180893870154492,140.76829263914203,False,False
60_03_liver,Metal_D,liver,737.68,Detected,no,5.180893870154492,560.838292639142,False,False
60_04_liver,Metal_D,liver,811.82,Detected,no,5.180893870154492,634.9782926391421,False,False
60_04_inksac,Metal_D,inksac,57.91,Detected,no,5.180893870154492,-118.93170736085798,False,False
60_03_stomach,Metal_D,stomach,60.74,Detected,no,5.180893870154492,-116.10170736085797,False,False
60_04_stomach,Metal_D,stomach,65.05,Detected,no,5.180893870154492,-111.79170736085798,False,False
47_12_muscle,Metal_D,muscle,87.17,Detected,no,4.8175678777794975,-35.49395887121321,False,False
47_12_liver,Metal_D,liver,361.6,Detected,no,4.8175678777794975,238.93604112878683,False,False
47_12_inksac,Metal_D,inksac,187.99,Detected,no,4.8175678777794975,65.3260411287868,False,False
47_12_stomach,Metal_D,stomach,77.69,Detected,no,4.8175678777794975,-44.97395887121321,False,False
65_13_muscle,Metal_D,muscle,103.33,Detected,no,5.150689008825391,-68.22033807433304,False,False
65_13_liver,Metal_D,liver,1391.04,Detected,no,5.150689008825391,1219.489661925667,True,True
65_13_inksac,Metal_D,inksac,197.43,Detected,no,5.150689008825391,25.879661925666966,False,False
65_13_stomach,Metal_D,stomach,107.37,Detected,no,5.150689008825391,-64.18033807433304,False,False
60_06_muscle,Metal_D,muscle,26.24,BLOD,no,5.180893870154492,-150.60170736085797,False,False
60_06_liver,Metal_D,liver,1598.48,Detected,no,5.180893870154492,1421.638292639142,True,True
60_06_inksac,Metal_D,inksac,142.68,Detected,no,5.180893870154492,-34.161707360857974,False,False
60_06_stomach,Metal_D,stomach,112.65,Detected,no,5.180893870154492,-64.19170736085798,False,False
49_01_muscle,Metal_D,muscle,87.13,Detected,no,4.815044463949059,-35.22229691849044,False,False
49_01_liver,Metal_D,liver,237.94,Detected,no,4.815044463949059,115.58770308150956,False,False
49_01_stomach,Metal_D,stomach,121.5,Detected,no,4.815044463949059,-0.8522969184904383,False,False
26_15_muscle,Metal_D,muscle,89.0,Detected,no,4.817352531408306,-33.63733115361724,False,False
26_15_liver,Metal_D,liver,325.21,Detected,no,4.817352531408306,202.57266884638273,False,False
26_15_stomach,Metal_D,stomach,76.62,Detected,no,4.817352531408306,-46.017331153617235,False,False
28_10_muscle,Metal_D,muscle,64.47,Detected,no,4.569370280450501,-31.013333197638914,False,False
28_10_liver,Metal_D,liver,313.3,Detected,no,4.569370280450501,217.8166668023611,False,False
28_10_stomach,Metal_D,stomach,72.09,Detected,no,4.569370280450501,-23.39333319763891,False,False
60_15_muscle,Metal_D,muscle,123.25,Detected,no,5.180893870154492,-53.59170736085798,False,False
60_15_liver,Metal_D,liver,1196.28,Detected,no,5.180893870154492,1019.438292639142,False,False
60_15_stomach,Metal_D,stomach,39.12,Detected,no,5.180893870154492,-137.72170736085798,False,False
47_03_muscle,Metal_D,muscle,16.18,Detected,no,4.8175678777794975,-106.48395887121322,False,False
47_03_liver,Metal_D,liver,139.73,Detected,no,4.8175678777794975,17.06604112878678,False,False
47_03_inksac,Metal_D,inksac,168.28,Detected,no,4.8175678777794975,45.61604112878679,False,False
47_03_stomach,Metal_D,stomach,139.31,Detected,no,4.8175678777794975,16.64604112878679,False,False
28_08_muscle,Metal_D,muscle,75.34,Detected,no,4.569370280450501,-20.14333319763891,False,False
28_08_liver,Metal_D,liver,181.38,Detected,no,4.569370280450501,85.89666680236108,False,False
28_08_stomach,Metal_D,stomach,107.5,Detected,no,4.569370280450501,12.016666802361087,False,False
26_07_muscle,Metal_D,muscle,78.44,Detected,no,4.817352531408306,-44.19733115361724,False,False
26_07_liver,Metal_D,liver,206.96,Detected,no,4.817352531408306,84.32266884638277,False,False
26_07_stomach,Metal_D,stomach,52.08,Detected,no,4.817352531408306,-70.55733115361724,False,False
65_03_muscle,Metal_D,muscle,19.81,Detected,no,5.150689008825391,-151.74033807433304,False,False
65_03_liver,Metal_D,liver,2010.51,Detected,no,5.150689008825391,1838.959661925667,True,True
65_03_inksac,Metal_D,inksac,100.02,Detected,no,5.150689008825391,-71.53033807433305,False,False
65_03_stomach,Metal_D,stomach,120.64,Detected,no,5.150689008825391,-50.91033807433304,False,False
65_04_muscle,Metal_D,muscle,222.91,Detected,no,5.150689008825391,51.359661925666956,False,False
65_04_liver,Metal_D,liver,1190.22,Detected,no,5.150689008825391,1018.669661925667,False,False
65_04_inksac,Metal_D,inksac,116.22,Detected,no,5.150689008825391,-55.33033807433304,False,False
65_04_stomach,Metal_D,stomach,40.1,Detected,no,5.150689008825391,-131.45033807433305,False,False
26_03_muscle,Metal_D,muscle,31.18,Detected,no,4.817352531408306,-91.45733115361725,False,False
26_03_liver,Metal_D,liver,213.96,Detected,no,4.817352531408306,91.32266884638277,False,False
26_03_stomach,Metal_D,stomach,122.86,Detected,no,4.817352531408306,0.22266884638275997,False,False
28_11_muscle,Metal_D,muscle,53.06,Detected,no,4.569370280450501,-42.42333319763891,False,False
28_11_liver,Metal_D,liver,311.9,Detected,no,4.569370280450501,216.41666680236108,False,False
28_11_stomach,Metal_D,stomach,106.5,Detected,no,4.569370280450501,11.016666802361087,False,False
47_07_muscle,Metal_D,muscle,45.44,Detected,no,4.8175678777794975,-77.22395887121321,False,False
47_07_liver,Metal_D,liver,269.93,Detected,no,4.8175678777794975,147.2660411287868,False,False
47_07_inksac,Metal_D,inksac,99.02,Detected,no,4.8175678777794975,-23.643958871213215,False,False
47_07_stomach,Metal_D,stomach,55.82,Detected,no,4.8175678777794975,-66.8439588712132,False,False
26_09_muscle,Metal_D,muscle,52.14,Detected,no,4.817352531408306,-70.49733115361724,False,False
26_09_liver,Metal_D,liver,263.86,Detected,no,4.817352531408306,141.22266884638276,False,False
26_09_stomach,Metal_D,stomach,152.01,Detected,no,4.817352531408306,29.37266884638275,False,False
65_05_muscle,Metal_D,muscle,23.95,BLOD,no,5.150689008825391,-147.60033807433305,False,False
65_05_liver,Metal_D,liver,1527.32,Detected,no,5.150689008825391,1355.769661925667,True,True
65_05_stomach,Metal_D,stomach,163.0,Detected,no,5.150689008825391,-8.550338074333041,False,False
26_08_muscle,Metal_D,muscle,75.84,Detected,no,4.817352531408306,-46.797331153617236,False,False
26_08_liver,Metal_D,liver,205.38,Detected,no,4.817352531408306,82.74266884638276,False,False
26_08_stomach,Metal_D,stomach,113.04,Detected,no,4.817352531408306,-9.597331153617233,False,False
47_02_muscle,Metal_D,muscle,93.87,Detected,no,4.8175678777794975,-28.793958871213206,False,False
47_02_liver,Metal_D,liver,357.69,Detected,no,4.8175678777794975,235.0260411287868,False,False
47_02_inksac,Metal_D,inksac,135.42,Detected,no,4.8175678777794975,12.756041128786777,False,False
47_02_stomach,Metal_D,stomach,137.69,Detected,no,4.8175678777794975,15.026041128786787,False,False
28_05_muscle,Metal_D,muscle,39.28,Detected,no,4.569370280450501,-56.20333319763891,False,False
28_05_liver,Metal_D,liver,189.1,Detected,no,4.569370280450501,93.61666680236108,False,False
28_05_stomach,Metal_D,stomach,77.28,Detected,no,4.569370280450501,-18.203333197638912,False,False
26_04_muscle,Metal_D,muscle,74.62,Detected,no,4.817352531408306,-48.017331153617235,False,False
26_04_liver,Metal_D,liver,313.64,Detected,no,4.817352531408306,191.00266884638273,False,False
26_04_stomach,Metal_D,stomach,30.69,Detected,no,4.817352531408306,-91.94733115361724,False,False
47_13_muscle,Metal_D,muscle,54.17,Detected,no,4.8175678777794975,-68.49395887121321,False,False
47_14_muscle,Metal_D,muscle,82.89,Detected,no,4.8175678777794975,-39.77395887121321,False,False
47_13_liver,Metal_D,liver,166.92,Detected,no,4.8175678777794975,44.25604112878678,False,False
47_14_liver,Metal_D,liver,339.76,Detected,no,4.8175678777794975,217.0960411287868,False,False
47_13_inksac,Metal_D,inksac,79.35,Detected,no,4.8175678777794975,-43.31395887121322,False,False
47_14_inksac,Metal_D,inksac,96.3,Detected,no,4.8175678777794975,-26.363958871213214,False,False
47_13_stomach,Metal_D,stomach,139.31,Detected,no,4.8175678777794975,16.64604112878679,False,False
47_14_stomach,Metal_D,stomach,117.02,Detected,no,4.8175678777794975,-5.643958871213215,False,False
28_03_muscle,Metal_D,muscle,20.7,Detected,no,4.569370280450501,-74.78333319763891,False,False
28_03_liver,Metal_D,liver,131.74,Detected,no,4.569370280450501,36.256666802361096,False,False
28_03_stomach,Metal_D,stomach,97.49,Detected,no,4.569370280450501,2.0066668023610816,False,False
28_02_muscle,Metal_D,muscle,58.5,Detected,no,4.569370280450501,-36.98333319763891,False,False
28_02_liver,Metal_D,liver,324.09,Detected,no,4.569370280450501,228.60666680236108,False,False
28_02_stomach,Metal_D,stomach,138.05,Detected,no,4.569370280450501,42.5666668023611,False,False
49_05_muscle,Metal_D,muscle,66.22,Detected,no,4.815044463949059,-56.13229691849044,False,False
49_05_liver,Metal_D,liver,178.47,Detected,no,4.815044463949059,56.11770308150956,False,False
49_05_inksac,Metal_D,inksac,191.39,Detected,no,4.815044463949059,69.03770308150955,False,False
49_05_stomach,Metal_D,stomach,85.37,Detected,no,4.815044463949059,-36.982296918490434,False,False
28_06_muscle,Metal_D,muscle,30.75,Detected,no,4.569370280450501,-64.73333319763891,False,False
28_06_liver,Metal_D,liver,147.92,Detected,no,4.569370280450501,52.436666802361074,False,False
28_06_stomach,Metal_D,stomach,136.1,Detected,no,4.569370280450501,40.61666680236108,False,False
28_09_muscle,Metal_D,muscle,68.95,Detected,no,4.569370280450501,-26.53333319763891,False,False
28_09_liver,Metal_D,liver,246.11,Detected,no,4.569370280450501,150.62666680236111,False,False
28_09_stomach,Metal_D,stomach,71.67,Detected,no,4.569370280450501,-23.81333319763891,False,False
49_02_muscle,Metal_D,muscle,53.79,Detected,no,4.815044463949059,-68.56229691849043,False,False
49_02_liver,Metal_D,liver,217.42,Detected,no,4.815044463949059,95.06770308150955,False,False
49_02_inksac,Metal_D,inksac,152.34,Detected,no,4.815044463949059,29.987703081509565,False,False
49_02_stomach,Metal_D,stomach,151.8,Detected,no,4.815044463949059,29.447703081509573,False,False
28_14_muscle,Metal_D,muscle,56.48,Detected,no,4.569370280450501,-39.003333197638916,False,False
28_14_liver,Metal_D,liver,169.65,Detected,no,4.569370280450501,74.16666680236109,False,False
28_14_stomach,Metal_D,stomach,68.92,Detected,no,4.569370280450501,-26.56333319763891,False,False
26_06_muscle,Metal_D,muscle,81.19,Detected,no,4.817352531408306,-41.44733115361724,False,False
26_06_liver,Metal_D,liver,224.45,Detected,no,4.817352531408306,101.81266884638275,False,False
26_06_stomach,Metal_D,stomach,146.91,Detected,no,4.817352531408306,24.272668846382757,False,False
47_05_muscle,Metal_D,muscle,28.69,Detected,no,4.8175678777794975,-93.97395887121321,False,False
47_05_liver,Metal_D,liver,319.74,Detected,no,4.8175678777794975,197.0760411287868,False,False
47_05_inksac,Metal_D,inksac,168.4,Detected,no,4.8175678777794975,45.736041128786795,False,False
47_05_stomach,Metal_D,stomach,45.72,Detected,no,4.8175678777794975,-76.94395887121321,False,False
28_13_muscle,Metal_D,muscle,19.58,Detected,no,4.569370280450501,-75.90333319763891,False,False
28_13_liver,Metal_D,liver,256.47,Detected,no,4.569370280450501,160.98666680236113,False,False
28_13_stomach,Metal_D,stomach,128.55,Detected,no,4.569370280450501,33.0666668023611,False,False
28_01_muscle,Metal_D,muscle,58.44,Detected,no,4.569370280450501,-37.043333197638916,False,False
28_01_liver,Metal_D,liver,247.53,Detected,no,4.569370280450501,152.04666680236107,False,False
28_01_stomach,Metal_D,stomach,116.07,Detected,no,4.569370280450501,20.58666680236108,False,False
26_12_muscle,Metal_D,muscle,45.82,Detected,no,4.817352531408306,-76.81733115361723,False,False
26_12_liver,Metal_D,liver,223.14,Detected,no,4.817352531408306,100.50266884638275,False,False
26_12_stomach,Metal_D,stomach,70.1,Detected,no,4.817352531408306,-52.537331153617245,False,False
47_06_muscle,Metal_D,muscle,90.36,Detected,no,4.8175678777794975,-32.30395887121321,False,False
47_06_liver,Metal_D,liver,172.41,Detected,no,4.8175678777794975,49.746041128786786,False,False
47_06_inksac,Metal_D,inksac,88.04,Detected,no,4.8175678777794975,-34.623958871213205,False,False
47_06_stomach,Metal_D,stomach,154.47,Detected,no,4.8175678777794975,31.806041128786788,False,False
26_05_muscle,Metal_D,muscle,36.79,Detected,no,4.817352531408306,-85.84733115361723,False,False
26_05_liver,Metal_D,liver,298.61,Detected,no,4.817352531408306,175.97266884638276,False,False
26_05_stomach,Metal_D,stomach,40.01,Detected,no,4.817352531408306,-82.62733115361723,False,False
28_07_muscle,Metal_D,muscle,21.82,Detected,no,4.569370280450501,-73.6633331976389,False,False
28_07_liver,Metal_D,liver,141.13,Detected,no,4.569370280450501,45.64666680236108,False,False
28_07_stomach,Metal_D,stomach,158.34,Detected,no,4.569370280450501,62.85666680236109,False,False
47_08_muscle,Metal_D,muscle,9.89,Detected,no,4.8175678777794975,-112.77395887121321,False,False
47_09_muscle,Metal_D,muscle,46.06,Detected,no,4.8175678777794975,-76.60395887121321,False,False
47_08_liver,Metal_D,liver,272.33,Detected,no,4.8175678777794975,149.6660411287868,False,False
47_09_liver,Metal_D,liver,236.19,Detected,no,4.8175678777794975,113.52604112878679,False,False
